SK_ID_CURR,TARGET
100001,0.0816071504689192
100005,0.089122026169745
100013,0.0512559464820486
100028,0.022906509055876
100038,0.0633210968087318
100042,0.0514883516456117
100057,0.1024100362046996
100065,0.1376536404487538
100066,0.0927546599247803
100067,0.1083238744209367
100074,0.0302262596828179
100090,0.0712069665327641
100091,0.0902421822070009
100092,0.0407946386790495
100106,0.0948803039392109
100107,0.0987028862424424
100109,0.0504566853505881
100117,0.0519446097425685
100128,0.142600499660408
100141,0.0656053634713118
100150,0.1158089006366915
100168,0.0316689759395398
100169,0.0346907925367848
100170,0.0934905357094911
100171,0.0760596831562618
100172,0.0667885171316136
100184,0.0692519681144831
100187,0.0442449486515977
100212,0.0418512894325755
100222,0.0403782401292389
100223,0.1102968630407583
100232,0.0949162244622532
100241,0.2302361130224131
100245,0.0646685303412117
100253,0.0705280196238515
100256,0.1637037911977109
100271,0.015483023056488
100278,0.1641832620900188
100280,0.0957665977893739
100306,0.1645185100418731
100311,0.0620195759867004
100312,0.0475882769443101
100330,0.0739278461289051
100331,0.0879764311493381
100352,0.0540344014911411
100358,0.0648395871400558
100367,0.0507561603910398
100382,0.1396436191122696
100384,0.142944885541721
100385,0.0687274501257566
100386,0.1157515583129767
100399,0.024604275678246
100404,0.0737480892794286
100416,0.0964104990238493
100422,0.0652013339459349
100426,0.0432616418674536
100438,0.1416590550456178
100444,0.1856953915193727
100445,0.1235576613738228
100446,0.1661568824234056
100447,0.0603415908690931
100450,0.0534576961029023
100466,0.0247621258525761
100483,0.0391776624106693
100484,0.0146820061360278
100494,0.0968061635234413
100510,0.0453113652205013
100512,0.0536804043599199
100517,0.0542658752920014
100548,0.0487383561746369
100551,0.1273063220801759
100552,0.0927807443741358
100553,0.09100104035157
100561,0.0786817700928348
100568,0.1649474114866584
100569,0.065861488682465
100591,0.0967958490824132
100592,0.0673544200769189
100602,0.1318225202635919
100607,0.0640187033017015
100613,0.0644400619849405
100617,0.1218053755150561
100618,0.0615301569860392
100622,0.1435478067575502
100625,0.140405532718233
100677,0.0791754690320032
100699,0.075448019557652
100702,0.1483865177270639
100711,0.0540719980316053
100729,0.0519348369776027
100740,0.1949636117590888
100744,0.200066723095528
100745,0.0610890253778925
100747,0.1122289168414219
100751,0.0571225401422827
100752,0.0266701401916672
100753,0.178032933368319
100754,0.0390989846474248
100760,0.0619189836306746
100762,0.0757493775453698
100763,0.1571679446373222
100765,0.0891124752287294
100770,0.1147452128434895
100772,0.0690837206463043
100777,0.0956794717329257
100791,0.1065526928494453
100792,0.0702719345643354
100797,0.0717949694780109
100823,0.0832811279438551
100826,0.0696890511860675
100830,0.0656929702986975
100836,0.1164745006642717
100872,0.1023074682710099
100910,0.0829486707983888
100913,0.0265670399817743
100918,0.1950483366263302
100931,0.0384326970214854
100952,0.0879648217810126
100953,0.047741554963349
100965,0.0637841323874559
100970,0.0977317131065613
100982,0.237981823572691
100983,0.0838004632261806
100984,0.0851981543981371
100987,0.0942983815716106
100997,0.1732097860115442
100998,0.1586323123746635
101002,0.0476603463215247
101005,0.0746859953725901
101008,0.1198578598937041
101020,0.1329710302643852
101021,0.0820177153112899
101024,0.0881234492280902
101025,0.1772390884001119
101026,0.019547395059487
101031,0.0454575873133175
101041,0.0588360413132464
101051,0.0482770234843414
101055,0.0810981892027357
101056,0.2185092845624037
101057,0.1260833377284099
101064,0.0486587729570278
101079,0.0439509637912895
101087,0.0906486624579358
101090,0.0615667742655378
101092,0.1389188758078483
101097,0.1309546744112088
101099,0.0262811970475216
101107,0.1268154061893761
101118,0.1710202765661536
101125,0.1041151435893199
101126,0.0624828370387157
101128,0.0692916483127398
101136,0.2057690529281774
101140,0.0959076590653831
101149,0.1053440035458173
101160,0.0428720201984152
101169,0.0447607993104069
101181,0.1199045890590139
101186,0.0694679003224625
101190,0.1018969874895297
101193,0.1727288464417141
101194,0.143086061563316
101198,0.0923376264039563
101200,0.0311866477991682
101204,0.0872018951159569
101211,0.0618446007810613
101213,0.1095119395626011
101223,0.1561340530810377
101225,0.1391814227356177
101237,0.1298870635978372
101243,0.1211848242920602
101244,0.140578416546302
101258,0.0494935813080688
101259,0.1673147853002045
101268,0.0883728486518437
101269,0.0415627814654345
101271,0.1151582738072868
101279,0.0434793844326433
101281,0.0426012275032268
101287,0.1152537545642047
101292,0.0598881128699795
101294,0.0837424773587253
101296,0.0725515379675105
101297,0.0634693218263091
101299,0.042870458398845
101301,0.0695501386965468
101305,0.06239180740697
101308,0.0605233673022398
101318,0.0505839924321437
101327,0.1178587822537884
101329,0.1103429224755351
101332,0.0628757901929295
101337,0.1014958810607825
101343,0.0714958325334774
101345,0.0834642676038724
101346,0.0356010952702352
101353,0.0365224889498398
101354,0.1928903849274001
101355,0.0456570348477928
101356,0.0350874599019668
101362,0.1139675385077883
101363,0.0952730339802538
101365,0.042513959246496
101366,0.1014021554105032
101367,0.2578282231526862
101368,0.0385499413921312
101374,0.2100318955656428
101380,0.056688815711031
101383,0.0292413816699256
101398,0.0303669595393189
101399,0.0597264426156595
101401,0.0914208734018506
101412,0.1367646813924106
101426,0.0560387478371224
101427,0.1421856306272853
101428,0.082832305009494
101429,0.066132114189931
101434,0.0776861125563668
101440,0.1821759669741277
101448,0.1336384159743529
101449,0.0614325533100021
101465,0.1179360352097502
101467,0.1089487490242857
101472,0.1735956001303921
101478,0.0490117967893557
101497,0.0700687915162538
101504,0.0291915079611118
101547,0.1494408563816396
101548,0.1633629049240783
101555,0.0633926895236463
101570,0.037683094765011
101572,0.0889912819157981
101578,0.1375862434244368
101580,0.0901078683557638
101588,0.0997193973319173
101602,0.1025922663436929
101610,0.1250083584172261
101614,0.0408352917144136
101616,0.1081004349415628
101643,0.1207590671422583
101644,0.0443930466337531
101649,0.1160690797455692
101650,0.0777954878555248
101665,0.0256712154669343
101667,0.223871186973062
101669,0.0695014497725138
101674,0.1278148661333365
101675,0.0688509915610084
101678,0.0652877496282562
101682,0.1817520524943461
101686,0.0487605008264662
101697,0.1159602448509313
101700,0.1205526464315423
101711,0.0405205796204648
101714,0.0830985161556096
101715,0.1654068317808507
101728,0.0964246591930999
101732,0.1032002317750998
101757,0.043082864565066
101758,0.1742474715185719
101759,0.0965834258237005
101762,0.0346422257538696
101764,0.0579539667729626
101780,0.1188984859860768
101784,0.0572222232075645
101789,0.026353070251453
101816,0.0536498000182612
101819,0.068383798174531
101827,0.0812283980664968
101863,0.03869337591003
101867,0.1085510172431743
101870,0.0485697756064219
101873,0.1066234902195741
101878,0.0473552505329866
101879,0.0509347114380453
101880,0.0463586131963066
101887,0.1330520141175421
101897,0.0605007153053709
101901,0.1236070766331026
101903,0.1629659003636746
101920,0.0204071172770494
101921,0.04304239210677
101922,0.0550954180230249
101961,0.2343510493783211
101962,0.0814386013449716
101971,0.04887062849347
101976,0.0835368618488334
102002,0.1272329936608001
102005,0.0368148226393282
102007,0.1119248223216937
102017,0.0346590459886181
102019,0.0952118694326909
102029,0.0971073165908607
102051,0.1259933756238643
102052,0.0602057129689484
102054,0.0678853386177641
102062,0.0585234843818791
102067,0.0452957642294311
102068,0.0708159825615055
102070,0.0622769783360297
102090,0.0445528362736914
102092,0.1824090712586338
102099,0.1340237169757115
102100,0.0696071198098003
102112,0.1472878344509087
102113,0.1421694222039698
102122,0.043581437924704
102123,0.0222875036629784
102125,0.0997530301717612
102126,0.1434374367752542
102146,0.1026806186626785
102147,0.0858880035575719
102151,0.1239423965782124
102158,0.0346406744890047
102159,0.0642496694125613
102162,0.2064798065055044
102165,0.0339208436874853
102166,0.0792944070524444
102174,0.0524694677259912
102193,0.0506059271190327
102198,0.0792116609830494
102205,0.043397395749745
102206,0.0476221276163993
102218,0.0605652592271079
102221,0.0576889418503317
102230,0.0631332953277026
102238,0.1032537438100394
102248,0.0233228101672384
102252,0.1517870281362343
102259,0.1289477273650881
102262,0.0976107369427406
102273,0.04833838591427
102286,0.0451617857090472
102293,0.0506172440387862
102294,0.1170729353209771
102296,0.0516866983346495
102298,0.1036912559478016
102303,0.0123852421907514
102309,0.0648795251436455
102315,0.0666463054895884
102340,0.121379842584087
102342,0.0635452376267616
102344,0.0406771616507385
102346,0.1246131427306361
102347,0.0338211785691297
102374,0.0542161560478292
102380,0.0668006251224999
102387,0.0958911538692347
102393,0.1286040742917967
102403,0.0524312777133197
102413,0.0886432177842098
102414,0.0314791194021303
102415,0.0744303236657441
102416,0.1318341577005744
102439,0.0696583668548718
102441,0.0407487686222516
102443,0.1644927607110918
102444,0.0588773560861123
102445,0.1672285641846832
102448,0.0847475414212553
102449,0.0700265727951439
102450,0.0910819740468985
102456,0.1455891575222178
102458,0.0636887924860156
102459,0.0980459391663417
102465,0.0456686777798234
102470,0.1854214833584066
102471,0.1286980210997863
102475,0.0708984404672163
102476,0.126752997389799
102506,0.1376693518233098
