SK_ID_CURR,TARGET
100001,0.1304714779376797
100005,0.1179688378573085
100013,0.0510333353132093
100028,0.0158337572387092
100038,0.0645675235379904
100042,0.033148746131437
100057,0.1097882380181439
100065,0.1017206826597232
100066,0.1467750407818466
100067,0.1436845316143093
100074,0.0345572592493826
100090,0.0312675599839145
100091,0.0793708515654977
100092,0.0713962416366028
100106,0.0814212884778926
100107,0.315740290712301
100109,0.0573063046745358
100117,0.0659967302569494
100128,0.0229431455216102
100141,0.0902954629181277
100150,0.1108186776047534
100168,0.0640973225570394
100169,0.0827139132026474
100170,0.1104770466688469
100171,0.0396708969806572
100172,0.1322577870851578
100184,0.0773518365595313
100187,0.0838132230420057
100212,0.060087813552243
100222,0.0328943401786191
100223,0.1150726832615109
100232,0.0599338171499722
100241,0.1196077462758414
100245,0.0499414292208717
100253,0.0636564888778201
100256,0.152018942449144
100271,0.0064029638318228
100278,0.0979823571392983
100280,0.0030129730830217
100306,0.0766139675172291
100311,0.0811195487528753
100312,0.0072354953408565
100330,0.0682529404442096
100331,0.0864056487272372
100352,0.0718340673889147
100358,0.0620625673390925
100367,0.0546839036814962
100382,0.0539035345697063
100384,0.1439824735202625
100385,0.0668154509579508
100386,0.0069819982630504
100399,0.065196771630132
100404,0.0282794880217871
100416,0.0468533296762683
100422,0.0221649661598654
100426,0.016622874970308
100438,0.1226106027700948
100444,0.0433530438793597
100445,0.0225660494724082
100446,0.1371433202096573
100447,0.0407140513665651
100450,0.0738276263843558
100466,0.0346546496652413
100483,0.0892562249025268
100484,0.0140647221444335
100494,0.0528788439338252
100510,0.0515144014359754
100512,0.0790740224433115
100517,0.0500735694501844
100548,0.0272837491534066
100551,0.0328506323193137
100552,0.0318947121799339
100553,0.0992608553066734
100561,0.2234424042378504
100568,0.1452762460933467
100569,0.0522022364902356
100591,0.1488302238176934
100592,0.0280258396260427
100602,0.0865856333201361
100607,0.0472651022047352
100613,0.0686285587338314
100617,0.0645298598243723
100618,0.0330539633399617
100622,0.2575101590649787
100625,0.0632949007133894
100677,0.091691937258835
100699,0.0482896799241598
100702,0.1132214585836145
100711,0.0611524765190618
100729,0.0772305658391164
100740,0.1163562011194832
100744,0.0798486728015172
100745,0.0606165934756952
