SK_ID_CURR,TARGET
100001,0.0591747909258682
100005,0.1865144759198764
100013,0.0432745981646648
100028,0.0335083132787345
100038,0.1664862591540626
100042,0.0431426528293131
100057,0.0065521949659554
100065,0.0267234402647071
100066,0.0110941144891504
100067,0.0592594084940251
100074,0.0593901356844857
100090,0.0246601015587126
100091,0.17679896360429
100092,0.0530815434876954
100106,0.050891443513769
100107,0.2044180311810454
100109,0.0538679022956823
100117,0.0171057811311938
100128,0.1516418459558978
100141,0.0422265109898129
100150,0.0342931523230014
100168,0.0155359574067177
100169,0.0573265549503786
100170,0.1798109077407453
100171,0.0538900194861096
100172,0.0730573141607282
100184,0.131788543873719
100187,0.1008337417473468
100212,0.0325274678006365
100222,0.0415582773164009
100223,0.0323263294385832
100232,0.0105101759474129
100241,0.1645113080395651
100245,0.0195282057520165
100253,0.0110954095334604
100256,0.0525998871761817
100271,0.0077523053148677
100278,0.2782896376860144
100280,0.013694775471628
100306,0.2446688492175421
100311,0.0604858312191937
100312,0.0128964736145546
100330,0.1240404704809565
100331,0.0277175998883379
100352,0.0831321797546808
100358,0.0582465936357044
100367,0.0214911191582231
100382,0.0638873126857603
100384,0.1817950026900485
100385,0.0786000452244749
100386,0.0233774110447293
100399,0.0276645849564844
100404,0.0285538165599448
100416,0.0167443998335482
100422,0.0226527033294406
100426,0.028512388534785
100438,0.0198831462120726
100444,0.1123415861414064
100445,0.0938806726266685
100446,0.0769958584117159
100447,0.0134596745061755
100450,0.0797754242078346
100466,0.0136067355385088
100483,0.0161629851755858
100484,0.0233515411794088
100494,0.0363626492613955
100510,0.172696941103757
100512,0.0193311028035584
100517,0.0383223885344763
100548,0.0394620651403512
100551,0.0647947461139798
100552,0.0532551885931924
100553,0.0178918957676059
100561,0.1359574829341549
100568,0.2925112692034572
100569,0.0161326248654286
100591,0.1400791457313907
100592,0.0306127044508136
100602,0.0419166677954022
100607,0.082756138391631
100613,0.0530225573094856
100617,0.0788657607469019
100618,0.0685905887379851
100622,0.0952500253758838
100625,0.05168809469904
100677,0.1597455055807955
100699,0.0257480238556493
100702,0.3883451831512202
100711,0.0364624012495875
100729,0.1410473216874684
100740,0.2032088724384916
100744,0.11916637330814
100745,0.0543139763818888
100747,0.0983120777694635
100751,0.3603049800433921
100752,0.0298631216433614
100753,0.1624652705426566
100754,0.2129604105033213
100760,0.0316810870986347
100762,0.1641971409494908
100763,0.0187543702732407
100765,0.0131712073181035
100770,0.1247522680405914
100772,0.0272972590350454
100777,0.0224831460449159
100791,0.0148228619644653
100792,0.013605046055237
100797,0.0291853913745533
100823,0.0224425698171742
100826,0.0225597092817168
100830,0.0225992578665169
100836,0.1576081471141391
100872,0.0361932462514555
100910,0.0334053889648097
100913,0.0752491395231228
100918,0.0202885991970148
100931,0.008143779270471
100952,0.0354238890834171
100953,0.0165469059667235
100965,0.2002216423202166
100970,0.0265433518857416
100982,0.1611572259635148
100983,0.2812499509904022
100984,0.0255542997982704
100987,0.0733434650660754
100997,0.053430712765491
100998,0.2869036827099221
101002,0.025698205007838
101005,0.1740210884012178
101008,0.3342609275107721
101020,0.0545601819358656
101021,0.0564228170671544
101024,0.0387990817031223
101025,0.1815355290787889
101026,0.0191521266340515
101031,0.0143628959953405
101041,0.0145691930465886
101051,0.0048817469173784
101055,0.0557133947065576
101056,0.2310018971970653
101057,0.02365419205329
101064,0.015330743407831
101079,0.0893235188959269
