SK_ID_CURR,TARGET
100001,0.038712738960171536
100005,0.08907787845723693
100013,0.030872704226164276
100028,0.040058954961005734
100038,0.18000846652939834
100042,0.07417765941170636
100057,0.021321982127828154
100065,0.040319681623866566
100066,0.011966133782922595
100067,0.17397781418579558
100074,0.06271677921402957
100090,0.0560682659611693
100091,0.1062615651359903
100092,0.18913298843246457
100106,0.06955534260170071
100107,0.08411235838304855
100109,0.070450242668306
100117,0.030132241555358888
100128,0.10700140654297129
100141,0.02473770083839546
100150,0.02661989299577467
100168,0.020371815604617365
100169,0.0640592018089423
100170,0.07385720024523568
100171,0.037400542998991225
100172,0.15959350479576587
100184,0.0869225383804296
100187,0.05580833460049968
100212,0.0515445790023675
100222,0.09665807438696823
100223,0.019321895283109205
100232,0.018527759741832267
100241,0.1516055788713184
100245,0.027826668963859876
100253,0.04199519286242969
100256,0.11634530110522207
100271,0.018265222466232765
100278,0.1012687574781881
100280,0.009147501622292954
100306,0.08879885226662777
100311,0.1975126846513813
100312,0.02788918954998476
100330,0.07179974284363787
100331,0.02952864322744904
100352,0.11327393751765999
100358,0.060293765683003125
100367,0.0394221988463306
100382,0.2368180509804018
100384,0.06523983705404042
100385,0.12058007785056414
100386,0.054176248444804766
100399,0.024785396303673414
100404,0.12454410770395431
100416,0.034147227499741376
100422,0.05493595260846417
100426,0.06519766195613091
100438,0.033513029427268685
100444,0.12048158535853017
100445,0.17849533361612768
100446,0.14695713701039984
100447,0.024211372520967615
100450,0.06205840456192841
100466,0.022556459721904402
100483,0.061175715708498994
100484,0.01695397202813584
100494,0.09588261356772926
100510,0.1233776956410061
100512,0.023875464570598647
100517,0.021781459915106896
100548,0.0670501109680145
100551,0.01974114761637071
100552,0.09975152418721274
100553,0.03667072332235074
100561,0.2274716396121696
100568,0.438587777634531
100569,0.05308095860356387
100591,0.04072911188142654
100592,0.021250123968666264
100602,0.051430752774453685
100607,0.04815188513083407
100613,0.05153838172848244
100617,0.17295111628799337
100618,0.048436461693154416
100622,0.04399375493918898
100625,0.22247059740726816
100677,0.13708908413125448
100699,0.049138808045800085
100702,0.31676213922710783
100711,0.1577775947595733
100729,0.12205211549872495
100740,0.16476617646207659
100744,0.1185254985532358
100745,0.05400958189791533
100747,0.09144931684256155
100751,0.42525636457818805
100752,0.07641915039061895
100753,0.23976423088422227
